lotplan,date,harvested_tonnes,min_N,max_N,leaf_water_content,sugar_made,dollar_made
1172SP177373,2019-05-11,0,97.08026987,112.0802699,0.689989963,0,0
1172SP177373,2019-05-21,11060.617,135,150,0.506325336,1675.85106060606,243333.574
1172SP177373,2019-06-10,0,135,150,0.472455888,0,0
1172SP177373,2019-06-20,0,95.38498556,110.3849856,0.738013581,0,0
1172SP177373,2019-06-30,2348.708,102.9789632,117.9789632,0.705941118,355.864848484849,51671.576
1172SP177373,2019-07-20,1914.92,105.7542317,120.7542317,0.679558406,290.139393939394,42128.24
1172SP177373,2019-07-30,335.111,119.0471582,134.0471582,,50.7743939393939,7372.442
1172SP177373,2019-08-09,775.738,111.0595214,126.0595214,0.689506441,117.536060606061,17066.236
11RP736246,2016-12-22,0,132.3329826,147.3329826,0.697248077,0,0
11RP736246,2017-01-01,0,97.34604106,112.3460411,0.743294997,0,0
11RP736246,2017-01-11,1075.677,118.1104199,133.1104199,0.688824506,162.981363636364,23664.894
11RP736246,2017-02-10,0,94.92857143,109.9285714,0.689921717,0,0
11RP736246,2017-02-20,0,94.21893036,109.2189304,0.7148365,0,0
11RP736246,2017-03-02,716.141,120.2813505,135.2813505,0.618919174,108.506212121212,15755.102
11RP736246,2017-03-12,0,107.5072404,122.5072404,0.715020758,0,0
11RP736246,2017-04-01,0,110.0434096,125.0434096,0.742514926,0,0
11RP736246,2017-04-11,32.241,111.8972411,126.8972411,0.699327255,4.885,709.302
11RP736246,2017-05-01,2442.5,135,150,0.410264052,370.075757575758,53735
11RP736246,2017-05-11,0,102.1419903,117.1419903,0.718385881,0,0
11RP736246,2017-05-21,70.344,129.9625,144.9625,0.709037429,10.6581818181818,1547.568
11RP736246,2017-05-31,0,101.2160032,116.2160032,0.675856854,0,0
11RP736246,2017-06-20,7.816,106.8149466,121.8149466,0.759304485,1.18424242424242,171.952
11RP736246,2017-07-10,57.643,121.6821862,136.6821862,0.644230679,8.73378787878788,1268.146
11RP736246,2017-07-20,105.516,112.7159187,127.7159187,0.721302598,15.9872727272727,2321.352
11RP736246,2017-07-30,1011.195,128.2629992,143.2629992,0.673965172,153.211363636364,22246.29
11RP736246,2017-08-09,0,124.7479484,139.7479484,0.63274728,0,0
11RP736246,2017-08-19,579.361,127.7358491,142.7358491,0.690415658,87.7819696969697,12745.942
11RP736246,2017-09-08,641.889,132.4342105,147.4342105,0.671165197,97.2559090909091,14121.558
11RP736246,2017-09-18,0,135,150,0.701921116,0,0
11RP736246,2017-09-28,633.096,134.8421053,149.8421053,0.694269096,95.9236363636364,13928.112
11RP736246,2017-10-08,24.425,134.5714286,149.5714286,0.597658735,3.70075757575758,537.35
11RP736246,2017-10-28,51.781,105.8823529,120.8823529,0.645247302,7.84560606060606,1139.182
11RP736246,2017-11-07,0,114.1304348,129.1304348,0.65171326,0,0
11RP736246,2017-11-17,0,135,150,0.746398779,0,0
11RP736246,2017-11-27,2149.4,135,150,0.531006459,325.666666666667,47286.8
11RP736246,2017-12-07,0,116.8908228,131.8908228,0.569904076,0,0
11RP736246,2017-12-17,0,118.0447471,133.0447471,0.534287112,0,0
11RP736246,2017-12-27,162.182,119.8607889,134.8607889,0.589987491,24.5730303030303,3568.004
11RP736246,2018-01-06,0,135,150,0.679592208,0,0
11RP736246,2018-01-26,0,135,150,0.546035022,0,0
11RP736246,2018-02-15,148.504,131.2652812,146.2652812,0.688831196,22.5006060606061,3267.088
11RP736246,2018-03-17,0,99.10384615,114.1038462,0.661766751,0,0
11RP736246,2018-04-16,849.013,113.440208,128.440208,0.664069236,128.638333333333,18678.286
11RP736246,2018-04-26,0,97.25505443,112.2550544,0.690818882,0,0
11RP736246,2018-05-06,1432.282,134.8643761,149.8643761,0.638337716,217.012424242424,31510.204
11RP736246,2018-05-26,0,117.2918335,132.2918335,0.644271391,0,0
11RP736246,2018-06-05,102.585,112.766402,127.766402,0.625475927,15.5431818181818,2256.87
11RP736246,2018-06-15,62.528,123.0334908,138.0334908,0.629904917,9.47393939393939,1375.616
11RP736246,2018-06-25,443.558,128.944,143.944,0.627443665,67.2057575757576,9758.276
11RP736246,2018-07-05,1404.926,127.8947368,142.8947368,0.622613626,212.867575757576,30908.372
11RP736246,2018-07-15,0,125.1986755,140.1986755,0.629373619,0,0
11RP736246,2018-07-25,344.881,129.954792,144.954792,0.653992156,52.254696969697,7587.382
11RP736246,2018-08-04,0,133.7723214,148.7723214,0.637135758,0,0
11RP736246,2018-08-14,440.627,132.6244344,147.6244344,0.720852576,66.7616666666667,9693.794
11RP736246,2018-08-24,0,134.4255319,149.4255319,0.672704901,0,0
11RP736246,2018-09-03,205.17,130.2,145.2,0.690273753,31.0863636363636,4513.74
11RP736246,2018-09-13,0,135,150,0.635942191,0,0
11RP736246,2018-10-03,121.148,135,150,0.708627643,18.3557575757576,2665.256
11RP736246,2018-10-23,0,118.5,133.5,0.689200208,0,0
11RP736246,2018-11-02,0,121.7647059,136.7647059,0.658178893,0,0
11RP736246,2018-11-12,0,115.1785714,130.1785714,0.731758576,0,0
11RP736246,2018-11-22,0,129.3624161,144.3624161,0.653674196,0,0
11RP736246,2018-12-02,247.181,134.6666667,149.6666667,0.673312386,37.4516666666667,5437.982
11RP736246,2019-01-01,0,134.9196429,149.9196429,0.690888693,0,0
11RP736246,2019-01-21,0,106.6785714,121.6785714,0.702945888,0,0
11RP736246,2019-02-20,26.379,99.83357453,114.8335745,0.746562699,3.99681818181818,580.338
11RP736246,2019-03-02,235.457,107.8329694,122.8329694,0.672793422,35.675303030303,5180.054
11RP736246,2019-03-12,0,99.83509235,114.8350923,0.710533972,0,0
11RP736246,2019-04-11,5.862,125.0330688,140.0330688,0.687011183,0.888181818181818,128.964
11RP736246,2019-04-21,65.459,120.245343,135.245343,0.708184874,9.9180303030303,1440.098
11RP736246,2019-05-01,1875.84,135,150,0.700205445,284.218181818182,41268.48
11RP736246,2019-05-11,0,97.64566556,112.6456656,0.692206551,0,0
11RP736246,2019-05-21,52.758,135,150,0.5411187,7.99363636363636,1160.676
11RP736246,2019-06-10,0,133.8134016,148.8134016,0.725054761,0,0
11RP736246,2019-06-20,185.63,94.85451761,109.8545176,0.74150547,28.1257575757576,4083.86
11RP736246,2019-06-30,0,101.9681657,116.9681657,0.718263665,0,0
11RP736246,2019-07-20,43.965,108.0791107,123.0791107,0.678519345,6.66136363636364,967.23
11RP736246,2019-07-30,79.137,115.1592013,130.1592013,,11.9904545454545,1741.014
11RP736246,2019-08-09,213.963,113.2435741,128.2435741,0.696519535,32.4186363636364,4707.186
12RP736246,2016-12-22,0,129,144,0.565446122,0,0
12RP736246,2017-01-01,0,115.7608696,130.7608696,0.535386983,0,0
12RP736246,2017-01-11,0,122.866242,137.866242,0.554067953,0,0
12RP736246,2017-02-10,0,113.8111888,128.8111888,0.519336847,0,0
12RP736246,2017-02-20,33.218,107.3809524,122.3809524,0.570958826,5.0330303030303,730.796
12RP736246,2017-03-02,0,120.2960526,135.2960526,0.550575578,0,0
12RP736246,2017-03-12,271.606,135,150,0.564863615,41.1524242424242,5975.332
12RP736246,2017-04-01,0,107.2372881,122.2372881,0.697428232,0,0
12RP736246,2017-04-11,3.908,107.7319588,122.7319588,0.660086868,0.592121212121212,85.976
12RP736246,2017-05-01,281.376,135,150,0.395176687,42.6327272727273,6190.272
12RP736246,2017-05-11,0,100.6382979,115.6382979,0.681697193,0,0
12RP736246,2017-05-21,0,108.1551724,123.1551724,0.606233169,0,0
12RP736246,2017-05-31,0,124.2096774,139.2096774,0.670665562,0,0
12RP736246,2017-06-20,87.93,123.5454545,138.5454545,0.643382486,13.3227272727273,1934.46
12RP736246,2017-07-10,0,133.8157895,148.8157895,0.600564249,0,0
12RP736246,2017-07-20,68.39,126.4556962,141.4556962,0.623759399,10.3621212121212,1504.58
12RP736246,2017-07-30,99.654,135,150,0.597783324,15.0990909090909,2192.388
12RP736246,2017-08-09,26.379,135,150,0.559504236,3.99681818181818,580.338
12RP736246,2017-08-19,18.563,135,150,0.611460149,2.81257575757576,408.386
12RP736246,2017-09-08,9.77,,,,1.48030303030303,214.94
12RP736246,2017-09-18,0,,,,0,0
12RP736246,2017-09-28,0,,,,0,0
12RP736246,2017-10-08,0,,,,0,0
12RP736246,2017-10-28,0,,,,0,0
12RP736246,2017-11-07,0,101.3793103,116.3793103,0.66727339,0,0
12RP736246,2017-11-17,28.333,,,,4.29287878787879,623.326
12RP736246,2017-11-27,0,135,150,0.537800315,0,0
12RP736246,2017-12-07,19.54,110,125,0.551141363,2.96060606060606,429.88
12RP736246,2017-12-17,0,111.7777778,126.7777778,0.520525076,0,0
12RP736246,2017-12-27,115.286,116.4705882,131.4705882,0.548474138,17.4675757575758,2536.292
12RP736246,2018-01-06,0,135,150,0.524723001,0,0
12RP736246,2018-01-26,0,135,150,0.575268355,0,0
12RP736246,2018-02-15,101.608,135,150,0.628950623,15.3951515151515,2235.376
12RP736246,2018-03-17,0,99.08045977,114.0804598,0.631202235,0,0
12RP736246,2018-04-16,0,124.3064516,139.3064516,0.749539967,0,0
12RP736246,2018-04-26,42.988,96.37218045,111.3721805,0.688829793,6.51333333333333,945.736
12RP736246,2018-05-06,91.838,135,150,0.614853023,13.9148484848485,2020.436
12RP736246,2018-05-26,0,125.3669725,140.3669725,0.622916706,0,0
12RP736246,2018-06-05,53.735,123.0368098,138.0368098,0.587402198,8.14166666666667,1182.17
12RP736246,2018-06-15,33.218,131.5116279,146.5116279,0.582759397,5.0330303030303,730.796
12RP736246,2018-06-25,25.402,134.4174757,149.4174757,0.586267627,3.84878787878788,558.844
12RP736246,2018-07-05,33.218,133.6956522,148.6956522,0.57036042,5.0330303030303,730.796
12RP736246,2018-07-15,28.333,133.5,148.5,0.565688868,4.29287878787879,623.326
12RP736246,2018-07-25,39.08,,,,5.92121212121212,859.76
12RP736246,2018-08-04,0,,,,0,0
12RP736246,2018-08-14,0,,,,0,0
12RP736246,2018-08-24,0,,,,0,0
12RP736246,2018-09-03,0,,,,0,0
12RP736246,2018-09-13,0,,,,0,0
12RP736246,2018-10-03,0,,,,0,0
12RP736246,2018-10-23,0,,,,0,0
12RP736246,2018-11-02,0,,,,0,0
12RP736246,2018-11-12,0,,,,0,0
12RP736246,2018-11-22,0,135,150,0.592244037,0,0
12RP736246,2018-12-02,0.977,,,,0.148030303030303,21.494
12RP736246,2019-01-01,0,135,150,0.612663284,0,0
12RP736246,2019-01-21,139.711,123.1132075,138.1132075,0.56480625,21.1683333333333,3073.642
12RP736246,2019-02-20,4.885,106.8506494,121.8506494,0.640864196,0.740151515151515,107.47
12RP736246,2019-03-02,0,113.94,128.94,0.576100555,0,0
12RP736246,2019-03-12,0,98.09782609,113.0978261,0.666135417,0,0
12RP736246,2019-04-11,177.814,120.3191489,135.3191489,0.59945173,26.9415151515152,3911.908
12RP736246,2019-04-21,0,114.4214876,129.4214876,0.603778363,0,0
12RP736246,2019-05-01,53.735,135,150,0.662972003,8.14166666666667,1182.17
12RP736246,2019-05-11,0,111.8316832,126.8316832,0.598955442,0,0
12RP736246,2019-05-21,0,135,150,0.595591701,0,0
12RP736246,2019-06-10,302.87,,,,45.8893939393939,6663.14
12RP736246,2019-06-20,0,119.2741935,134.2741935,0.617273984,0,0
12RP736246,2019-06-30,58.62,124.921875,139.921875,0.573217846,8.88181818181818,1289.64
12RP736246,2019-07-20,22.471,128.7804878,143.7804878,0.537113654,3.40469696969697,494.362
12RP736246,2019-07-30,10.747,130,145,,1.62833333333333,236.434
12RP736246,2019-08-09,27.356,120,135,0.572425544,4.14484848484849,601.832
1373C124292,2016-12-22,0,121.5,136.5,0.701826842,0,0
1373C124292,2017-01-01,0,103.5409889,118.5409889,0.669251838,0,0
1373C124292,2017-01-11,0,105.0416246,120.0416246,0.668505175,0,0
1373C124292,2017-02-10,0,105.9779447,120.9779447,0.61996557,0,0
1373C124292,2017-02-20,0,92.76685056,107.7668506,0.701744496,0,0
1373C124292,2017-03-02,151.435,105.3101644,120.3101644,0.611483603,22.944696969697,3331.57
1373C124292,2017-03-12,578.384,109.8085915,124.8085915,0.681400607,87.6339393939394,12724.448
1373C124292,2017-04-01,0,102.6790069,117.6790069,0.749958625,0,0
1373C124292,2017-04-11,73.275,104.3406222,119.3406222,0.71394233,11.1022727272727,1612.05
1373C124292,2017-05-01,4268.513,135,150,0.44873651,646.744393939394,93907.286
1373C124292,2017-05-11,0,95.40345821,110.4034582,0.739541379,0,0
1373C124292,2017-05-21,0,99,114,0.679583496,0,0
1373C124292,2017-05-31,120.171,96.6538377,111.6538377,0.683222998,18.2077272727273,2643.762
1373C124292,2017-06-20,428.903,102.3928919,117.3928919,0.763062609,64.9853030303031,9435.866
1373C124292,2017-07-10,509.994,114.959565,129.959565,0.633939984,77.2718181818182,11219.868
1373C124292,2017-07-20,362.467,103.2783826,118.2783826,0.750709954,54.9192424242424,7974.274
1373C124292,2017-07-30,0,126.1936872,141.1936872,0.677410838,0,0
1373C124292,2017-08-09,1560.269,118.8638771,133.8638771,0.667485135,236.404393939394,34325.918
1373C124292,2017-08-19,267.698,124.2007435,139.2007435,0.722374863,40.560303030303,5889.356
1373C124292,2017-09-08,554.936,131.4866157,146.4866157,0.701175121,84.0812121212121,12208.592
1373C124292,2017-09-18,0,135,150,0.750467036,0,0
1373C124292,2017-09-28,3767.312,134.7241379,149.7241379,0.67306205,570.804848484849,82880.864
1373C124292,2017-10-08,198.331,134.8060345,149.8060345,0.576419954,30.0501515151515,4363.282
1373C124292,2017-10-28,147.527,116.1111111,131.1111111,0.622000344,22.3525757575758,3245.594
1373C124292,2017-11-07,0,115.5058366,130.5058366,0.662422291,0,0
1373C124292,2017-11-17,0,135,150,0.693936028,0,0
1373C124292,2017-11-27,1361.938,130.5745721,145.5745721,0.513942653,206.354242424242,29962.636
1373C124292,2017-12-07,160.228,106.1921397,121.1921397,0.617264409,24.2769696969697,3525.016
1373C124292,2017-12-17,0,102.8183832,117.8183832,0.599168953,0,0
1373C124292,2017-12-27,117.24,105.608343,120.608343,0.657965336,17.7636363636364,2579.28
1373C124292,2018-01-06,0,135,150,0.661281152,0,0
1373C124292,2018-01-26,0,135,150,0.620014301,0,0
1373C124292,2018-02-15,4281.214,132.6523297,147.6523297,0.686116089,648.668787878788,94186.708
1373C124292,2018-03-17,0,105.1221351,120.1221351,0.671155678,0,0
1373C124292,2018-04-16,0,121.5819861,136.5819861,0.652009666,0,0
1373C124292,2018-04-26,0,89.38719927,104.3871993,0.758799788,0,0
1373C124292,2018-05-06,1035.62,133.1978482,148.1978482,0.7368276,156.912121212121,22783.64
1373C124292,2018-05-26,0,124.2402973,139.2402973,0.671397992,0,0
1373C124292,2018-06-05,0,99.61124122,114.6112412,0.701569823,0,0
1373C124292,2018-06-15,449.42,114.3464567,129.3464567,0.710495961,68.0939393939394,9887.24
1373C124292,2018-06-25,204.193,116.4634824,131.4634824,0.690632205,30.9383333333333,4492.246
1373C124292,2018-07-05,1965.724,124.2101951,139.2101951,0.706794445,297.83696969697,43245.928
1373C124292,2018-07-15,0,114.9628115,129.9628115,0.679453182,0,0
1373C124292,2018-07-25,339.996,123.6266553,138.6266553,0.69816824,51.5145454545455,7479.912
1373C124292,2018-08-04,242.296,130.7142857,145.7142857,0.654949752,36.7115151515152,5330.512
1373C124292,2018-08-14,678.038,132.1586848,147.1586848,0.71383479,102.73303030303,14916.836
1373C124292,2018-08-24,172.929,134.3126023,149.3126023,0.682362973,26.2013636363636,3804.438
1373C124292,2018-09-03,901.771,134.7491639,149.7491639,0.697655442,136.63196969697,19838.962
1373C124292,2018-09-13,0,135,150,0.662954751,0,0
1373C124292,2018-10-03,726.888,135,150,0.720198326,110.134545454545,15991.536
1373C124292,2018-10-23,0,135,150,0.687308482,0,0
1373C124292,2018-11-02,0,122.8125,137.8125,0.647017876,0,0
1373C124292,2018-11-12,0,134.0178571,149.0178571,0.710867902,0,0
1373C124292,2018-11-22,213.963,127.4358974,142.4358974,0.646189941,32.4186363636364,4707.186
1373C124292,2018-12-02,0,135,150,0.754615463,0,0
1373C124292,2019-01-01,0,134.8982821,149.8982821,0.644043979,0,0
1373C124292,2019-01-21,0,95.12540999,110.12541,0.706197268,0,0
1373C124292,2019-02-20,0,94.0670638,109.0670638,0.800264962,0,0
1373C124292,2019-03-02,37.126,95.90882695,110.9088269,0.774419795,5.62515151515152,816.772
1373C124292,2019-03-12,0,88.36389961,103.3638996,0.81243053,0,0
1373C124292,2019-04-11,91.838,114.1810853,129.1810853,0.724768809,13.9148484848485,2020.436
1373C124292,2019-04-21,0,101.7046332,116.7046332,0.732684684,0,0
1373C124292,2019-05-01,1632.567,129.8489598,144.8489598,0.754555594,247.358636363636,35916.474
1373C124292,2019-05-11,0,92.05487337,107.0548734,0.745190537,0,0
1373C124292,2019-05-21,2802.036,135,150,0.553000162,424.550909090909,61644.792
1373C124292,2019-06-10,89.884,135,150,0.518287828,13.6187878787879,1977.448
1373C124292,2019-06-20,0,94.68730777,109.6873078,0.766451774,0,0
1373C124292,2019-06-30,358.559,99.90133038,114.9013304,0.742159965,54.3271212121212,7888.298
1373C124292,2019-07-20,841.197,107.0019183,122.0019183,0.684547618,127.454090909091,18506.334
1373C124292,2019-07-30,0,111.6803279,126.6803279,,0,0
1373C124292,2019-08-09,160.228,109.1576087,124.1576087,0.712547703,24.2769696969697,3525.016
1374C124292,2016-12-22,0,131.8727437,146.8727437,0.691526337,0,0
1374C124292,2017-01-01,0,96.92226148,111.9222615,0.702861529,0,0
1374C124292,2017-01-11,0,96.26692456,111.2669246,0.723177202,0,0
1374C124292,2017-02-10,0,109.4360023,124.4360023,0.635729533,0,0
1374C124292,2017-02-20,61.551,86.47754854,101.4775485,0.743799859,9.32590909090909,1354.122
1374C124292,2017-03-02,0,93.1648159,108.1648159,0.661978693,0,0
1374C124292,2017-03-12,330.226,102.5200291,117.5200291,0.676503136,50.0342424242424,7264.972
1374C124292,2017-04-01,0,103.0246914,118.0246914,0.742100096,0,0
1374C124292,2017-04-11,7.816,102.9090372,117.9090372,0.714691965,1.18424242424242,171.952
1374C124292,2017-05-01,1370.731,135,150,0.416277752,207.686515151515,30156.082
1374C124292,2017-05-11,0,93.60981308,108.6098131,0.753955593,0,0
1374C124292,2017-05-21,0,99.34496568,114.3449657,0.680679998,0,0
1374C124292,2017-05-31,36.149,97.01344243,112.0134424,0.68864228,5.47712121212121,795.278
1374C124292,2017-06-20,260.859,101.0526316,116.0526316,0.776206262,39.5240909090909,5738.898
1374C124292,2017-07-10,31.264,111.9794618,126.9794618,0.656058023,4.7369696969697,687.808
1374C124292,2017-07-20,79.137,101.0330579,116.0330579,0.777635547,11.9904545454545,1741.014
1374C124292,2017-07-30,0,120.529661,135.529661,0.668137559,0,0
1374C124292,2017-08-09,276.491,114.1615181,129.1615181,0.692278762,41.8925757575758,6082.802
1374C124292,2017-08-19,158.274,121.9927909,136.9927909,0.741757168,23.9809090909091,3482.028
1374C124292,2017-09-08,244.25,132.815534,147.815534,0.698802364,37.0075757575758,5373.5
1374C124292,2017-09-18,0,135,150,0.720825468,0,0
1374C124292,2017-09-28,438.673,134.5376712,149.5376712,0.67040433,66.4656060606061,9650.806
1374C124292,2017-10-08,129.941,132.2641509,147.2641509,0.595582231,19.6880303030303,2858.702
1374C124292,2017-10-28,33.218,118.32,133.32,0.641466497,5.0330303030303,730.796
1374C124292,2017-11-07,0,125.4237288,140.4237288,0.635838304,0,0
1374C124292,2017-11-17,0,135,150,0.68740351,0,0
1374C124292,2017-11-27,492.408,134.9866548,149.9866548,0.590521299,74.6072727272727,10832.976
1374C124292,2017-12-07,127.987,115.5589124,130.5589124,0.632376918,19.3919696969697,2815.714
1374C124292,2017-12-17,0,107.8530259,122.8530259,0.623701982,0,0
1374C124292,2017-12-27,52.758,112.1884498,127.1884498,0.673031923,7.99363636363636,1160.676
1374C124292,2018-01-06,0,135,150,0.691042528,0,0
1374C124292,2018-01-26,0,135,150,0.598575959,0,0
1374C124292,2018-02-15,1806.473,135,150,0.665836427,273.70803030303,39742.406
1374C124292,2018-03-17,0,96.95241199,111.952412,0.680796921,0,0
1374C124292,2018-04-16,210.055,135,150,0.627463063,31.8265151515152,4621.21
1374C124292,2018-04-26,0,91.71602787,106.7160279,0.73489191,0,0
1374C124292,2018-05-06,867.576,135,150,0.670089345,131.450909090909,19086.672
1374C124292,2018-05-26,257.928,118.1578947,133.1578947,0.635925672,39.08,5674.416
1374C124292,2018-06-05,0,102.6629423,117.6629423,0.681401993,0,0
1374C124292,2018-06-15,23.448,112.3062382,127.3062382,0.68936419,3.55272727272727,515.856
1374C124292,2018-06-25,99.654,120.3737374,135.3737374,0.68169549,15.0990909090909,2192.388
